Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,adn_test,aff_sub,aff_sub2,aff_sub3,aff_sub4,aff_sub5
Face-MG,966,Shopee ID NON KOL,209711473246526,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:11:00,--,Perlengkapan Rumah,250824MPKHR7FN_p-i.21240677.40351411412_260115142983_Alat+%26+Dekorasi+Baking,15311.0,1,15311.0,214.00,195497979,108007,--,NOT_NEEDED,0,2025-08-25 22:09:04,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=214&e_value=15311&conv_time=2025-08-24T12%3A11&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195497979&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711464253890,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:11:00,--,Fashion Muslim,250824MPK95YXY_p-i.6122422.23971235462_194373038336_Cardigan,37920.0,1,37920.0,531.00,195497987,108007,--,NOT_NEEDED,0,2025-08-25 21:36:55,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=531&e_value=37920&conv_time=2025-08-24T12%3A11&adn_d_brand=unknown&adv_s1=Fashion+Muslim&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195497987&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711463245771,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:11:00,--,Perlengkapan Rumah,250824MPK879QC_p-i.368977714.22271585190_306093026386_Sprei+Sarung+Bantal+%26+Sarung+Guling,60660.0,1,60660.0,849.00,195497990,108007,--,NOT_NEEDED,0,2025-08-25 22:07:03,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=849&e_value=60660&conv_time=2025-08-24T12%3A11&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195497990&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711463245771,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:11:00,--,Perlengkapan Rumah,250824MPK879QC_p-i.368977714.9516408079_275693849193_Sprei+Sarung+Bantal+%26+Sarung+Guling,48715.0,1,48715.0,682.00,195497989,108007,--,NOT_NEEDED,0,2025-08-25 22:10:04,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=682&e_value=48715&conv_time=2025-08-24T12%3A11&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195497989&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711459275673,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Sepatu Wanita,250824MPK4DVP6_p-i.1539642290.28489291876_260906065493_Sol+Dalam+Sepatu,8000.0,1,8000.0,112.00,195497994,108007,--,NOT_NEEDED,0,2025-08-25 21:34:28,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=112&e_value=8000&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Sepatu+Wanita&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195497994&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711453232794,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Kesehatan,250824MPJXNPFQ_p-i.1135592667.40810734199_290902194680_Obat+Tradisional,80000.0,1,80000.0,1120.00,195498003,108007,--,NOT_NEEDED,0,2025-08-25 21:29:44,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=1120&e_value=80000&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Kesehatan&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498003&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711450288688,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Handphone & Aksesoris,250824MPJUURX3_p-i.51925611.28073103561_257438197054_,3198390.0,1,3198390.0,10500.00,195498006,108007,--,NOT_NEEDED,0,2025-08-25 21:27:27,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=10500&e_value=3198390&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Handphone+%26+Aksesoris&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498006&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711441257008,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Perlengkapan Rumah,250824MPJK86AY_p-i.572802783.16200174975_257458654677_Rak+Dapur,539304.0,1,539304.0,7550.00,195498018,108007,--,NOT_NEEDED,0,2025-08-25 22:06:55,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=7550&e_value=539304&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498018&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711429268373,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Pakaian Wanita,250824MPJ7T5T6_p-i.88741874.28564656312_176743665183_Sweatshirt,93375.0,1,93375.0,1307.00,195498020,108007,--,NOT_NEEDED,0,2025-08-25 21:23:57,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=1307&e_value=93375&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Pakaian+Wanita&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498020&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711428291868,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Makanan & Minuman,250824MPJ6VKEV_p-i.216192528.8316836575_258301829973_Sayuran,57120.0,1,57120.0,800.00,195498032,108007,--,NOT_NEEDED,0,2025-08-25 21:18:24,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=800&e_value=57120&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Makanan+%26+Minuman&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498032&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711426283687,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Handphone & Aksesoris,250824MPJ4YBTX_p-i.1533720356.41200010336_224224481473_Casing+%26+Skin,10000.0,1,10000.0,140.00,195498039,108007,--,NOT_NEEDED,0,2025-08-25 21:27:29,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=140&e_value=10000&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Handphone+%26+Aksesoris&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498039&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711406276776,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Sepeda Motor,250824MPHHVPWM_p-i.602735059.20164481163_230336783960_Pengapian+%26+Suku+Cadang+Mesin,48170.0,1,48170.0,674.00,195498051,108007,--,NOT_NEEDED,0,2025-08-25 21:51:36,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=674&e_value=48170&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Sepeda+Motor&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498051&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711406276776,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:10:00,--,Sepeda Motor,250824MPHHVPWM_p-i.602735059.21464482044_165178836952_Pengapian+%26+Suku+Cadang+Mesin,45175.0,1,45175.0,632.00,195498052,108007,--,NOT_NEEDED,0,2025-08-25 21:51:50,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=632&e_value=45175&conv_time=2025-08-24T12%3A10&adn_d_brand=unknown&adv_s1=Sepeda+Motor&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498052&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711391279694,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Perlengkapan Rumah,250824MPH3JQU9_p-i.276276197.13299809175_246426560581_Peralatan+Berkebun,0.0,1,0.0,0.00,195498075,108007,--,NOT_NEEDED,0,2025-08-25 22:07:26,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=0&e_value=0&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Perlengkapan+Rumah&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498075&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,2756012190249330907,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Digital Nol,2756012190249330907_p-i.172223406.157576_0_Paket+Data,36000.0,1,36000.0,0.00,195498077,108007,--,NOT_NEEDED,0,2025-08-25 21:56:28,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=0&e_value=36000&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Digital+Nol&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498077&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711388204334,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Pakaian Wanita,250824MPH0N4YA_p-i.794976040.26518501032_252094158329_Kemeja+%26+Blouse,55680.0,1,55680.0,780.00,195498080,108007,--,NOT_NEEDED,0,2025-08-25 21:20:43,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=780&e_value=55680&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Pakaian+Wanita&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498080&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711386297163,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Mobil,250824MPGXTQTG_p-i.1233862789.24682489766_222975154631_Pengisi+Daya+USB+%26+Bluetooth+Transmitter,26000.0,1,26000.0,364.00,195498089,108007,--,NOT_NEEDED,0,2025-08-25 21:34:00,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=364&e_value=26000&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Mobil&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498089&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711382273834,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Sepeda Motor,250824MPGU0171_p-i.459523490.9078317463_93468475613_Sistem+Pengereman,10500.0,1,10500.0,147.00,195498091,108007,--,NOT_NEEDED,0,2025-08-25 21:51:00,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=147&e_value=10500&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Sepeda+Motor&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498091&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711382222168,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Olahraga & Outdoor,250824MPGTXK99_p-i.1192111123.42050600625_196079666346_Alat+Pancing,29261.0,1,29261.0,410.00,195498092,108007,--,NOT_NEEDED,0,2025-08-25 21:28:33,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=410&e_value=29261&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Olahraga+%26+Outdoor&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498092&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209711367268963,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-24 12:09:00,--,Aksesoris Fashion,250824MPGCP664_p-i.1505857150.28731158007_286098928288_Kacamata+Hitam,17000.0,1,17000.0,238.00,195498101,108007,--,NOT_NEEDED,0,2025-08-25 21:19:25,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_city=Detroit&adn_test=1&conv_status=0&adn_country=United+States&conv_revenue=238&e_value=17000&conv_time=2025-08-24T12%3A09&adn_d_brand=unknown&adv_s1=Aksesoris+Fashion&action_id=30&aff_sub=DL&traffic_time=2025-08-15T15%3A23%3A10&aff_sub2=Shopee&aff_sub3=ID&order_id=195498101&aff_sub4=XIAOMI&aff_sub5=PUSH&adn_d_type=ANDROID,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
